"","age","NHANES","total","HP","perc","neg","year","prev_obs","age_sq","fit_val","se_fit","upr","upr_scl","lwr","lwr_scl","model","type","FOI","fit_val_perc"
"551",80,"1999-2000",45,14,31.11,31,2000,0.311111111111111,6400,0.499140522218682,0.0157650325433374,0.530670587305357,53.0670587305357,0.467610457132008,46.7610457132008,"Griffith's Model","Prevalence",NA,49.9140522218682
"552",81,"1999-2000",54,22,40.74,32,2000,0.407407407407407,6561,0.497702172080292,0.0163567732704543,0.530415718621201,53.0415718621201,0.464988625539383,46.4988625539383,"Griffith's Model","Prevalence",NA,49.7702172080292
"553",82,"1999-2000",41,16,39.02,25,2000,0.390243902439024,6724,0.496116502780069,0.0169706792743573,0.530057861328784,53.0057861328784,0.462175144231355,46.2175144231355,"Griffith's Model","Prevalence",NA,49.6116502780069
"554",83,"1999-2000",23,11,47.83,12,2000,0.478260869565217,6889,0.49438214637809,0.0176072801076857,0.529596706593462,52.9596706593462,0.459167586162719,45.9167586162719,"Griffith's Model","Prevalence",NA,49.438214637809
"555",84,"1999-2000",25,16,64,9,2000,0.64,7056,0.492497603415397,0.018267146413766,0.529031896242929,52.9031896242929,0.455963310587865,45.5963310587865,"Griffith's Model","Prevalence",NA,49.2497603415397
"556",85,"1999-2000",106,57,53.77,49,2000,0.537735849056604,7225,0.490461240753326,0.0189508907719197,0.528363022297165,52.8363022297165,0.452559459209487,45.2559459209487,"Griffith's Model","Prevalence",NA,49.0461240753326
"557",86,"1999-2000",NA,NA,NA,NA,NA,NA,NA,0.488271289214733,0.0196591685761488,0.52758962636703,52.758962636703,0.448952952062435,44.8952952062435,"Griffith's Model","Prevalence",NA,48.8271289214733
"558",87,"1999-2000",NA,NA,NA,NA,NA,NA,NA,0.485925841022348,0.0203926789650852,0.526711198952519,52.6711198952519,0.445140483092178,44.5140483092178,"Griffith's Model","Prevalence",NA,48.5925841022348
"559",88,"1999-2000",NA,NA,NA,NA,NA,NA,NA,0.48342284702907,0.0211521658180792,0.525727178665228,52.5727178665228,0.441118515392912,44.1118515392912,"Griffith's Model","Prevalence",NA,48.342284702907
"560",89,"1999-2000",NA,NA,NA,NA,NA,NA,NA,0.48076011373456,0.0219384188298398,0.524636951394239,52.4636951394239,0.43688327607488,43.688327607488,"Griffith's Model","Prevalence",NA,48.076011373456
"561",90,"1999-2000",NA,NA,NA,NA,NA,NA,NA,0.477935300082069,0.0227522746740749,0.523439849430219,52.3439849430219,0.432430750733919,43.2430750733919,"Griffith's Model","Prevalence",NA,47.7935300082069
"562",91,"1999-2000",NA,NA,NA,NA,NA,NA,NA,0.474945914028944,0.023594618265028,0.522135150559,52.2135150559,0.427756677498888,42.7756677498888,"Griffith's Model","Prevalence",NA,47.4945914028944
"563",92,"1999-2000",NA,NA,NA,NA,NA,NA,NA,0.471789308883778,0.0244663841246233,0.520722077133025,52.0722077133025,0.422856540634532,42.2856540634532,"Griffith's Model","Prevalence",NA,47.1789308883778
"564",93,"1999-2000",NA,NA,NA,NA,NA,NA,NA,0.468462679402676,0.0253685578620454,0.519199795126767,51.9199795126767,0.417725563678585,41.7725563678585,"Griffith's Model","Prevalence",NA,46.8462679402676
"565",0,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0212262383280145,NA
"566",1,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.020973981054733,NA
"567",2,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0207217237814514,NA
"568",3,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0204694665081698,NA
"569",4,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0202172092348883,NA
"570",5,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0199649519616067,NA
"571",6,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0197126946883252,NA
"572",7,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0194604374150436,NA
"573",8,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0192081801417621,NA
"574",9,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0189559228684805,NA
"575",10,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.018703665595199,NA
"576",11,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0184514083219174,NA
"577",12,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0181991510486358,NA
"578",13,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0179468937753543,NA
"579",14,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0176946365020727,NA
"580",15,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0174423792287912,NA
"581",16,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0171901219555096,NA
"582",17,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0169378646822281,NA
"583",18,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0166856074089465,NA
"584",19,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0164333501356649,NA
"585",20,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0161810928623834,NA
"586",21,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0159288355891018,NA
"587",22,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0156765783158203,NA
"588",23,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0154243210425387,NA
"589",24,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0151720637692572,NA
"590",25,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0149198064959756,NA
"591",26,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0146675492226941,NA
"592",27,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0144152919494125,NA
"593",28,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0141630346761309,NA
"594",29,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0139107774028494,NA
"595",30,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0136585201295678,NA
"596",31,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0134062628562863,NA
"597",32,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0131540055830047,NA
"598",33,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0129017483097232,NA
"599",34,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0126494910364416,NA
"600",35,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.01239723376316,NA
"601",36,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0121449764898785,NA
"602",37,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0118927192165969,NA
"603",38,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0116404619433154,NA
"604",39,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0113882046700338,NA
"605",40,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0111359473967523,NA
"606",41,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0108836901234707,NA
"607",42,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0106314328501892,NA
"608",43,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0103791755769076,NA
"609",44,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.010126918303626,NA
"610",45,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00987466103034448,NA
"611",46,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00962240375706293,NA
"612",47,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00937014648378137,NA
"613",48,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00911788921049981,NA
"614",49,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00886563193721826,NA
"615",50,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0086133746639367,NA
"616",51,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00836111739065514,NA
"617",52,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00810886011737359,NA
"618",53,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00785660284409203,NA
"619",54,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00760434557081048,NA
"620",55,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00735208829752892,NA
"621",56,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00709983102424737,NA
"622",57,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00684757375096581,NA
"623",58,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00659531647768425,NA
"624",59,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0063430592044027,NA
"625",60,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00609080193112114,NA
"626",61,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00583854465783958,NA
"627",62,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00558628738455803,NA
"628",63,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00533403011127647,NA
"629",64,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00508177283799491,NA
"630",65,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00482951556471336,NA
"631",66,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0045772582914318,NA
"632",67,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00432500101815025,NA
"633",68,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00407274374486869,NA
"634",69,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00382048647158714,NA
"635",70,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00356822919830558,NA
"636",71,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00331597192502402,NA
"637",72,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00306371465174246,NA
"638",73,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00281145737846091,NA
"639",74,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00255920010517935,NA
"640",75,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0023069428318978,NA
"641",76,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00205468555861624,NA
"642",77,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00180242828533468,NA
"643",78,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00155017101205313,NA
"644",79,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00129791373877157,NA
"645",80,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00104565646549001,NA
"646",81,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.000793399192208458,NA
"647",82,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.000541141918926902,NA
"648",83,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.000288884645645346,NA
"649",84,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",3.662737236379e-05,NA
"650",85,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",-0.000215629900917766,NA
"651",86,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",-0.000467887174199322,NA
"652",87,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",-0.000720144447480878,NA
"653",88,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",-0.000972401720762434,NA
"654",89,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",-0.00122465899404399,NA
"655",90,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",-0.00147691626732555,NA
"656",91,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",-0.0017291735406071,NA
"657",92,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",-0.00198143081388866,NA
"658",93,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",-0.00223368808717022,NA
"659",0,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0200112855452904,NA
"660",1,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0197270751881302,NA
"661",2,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.01944286483097,NA
"662",3,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0191586544738098,NA
"663",4,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0188744441166496,NA
"664",5,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0185902337594893,NA
"665",6,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0183060234023291,NA
"666",7,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0180218130451689,NA
"667",8,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0177376026880087,NA
"668",9,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0174533923308485,NA
"669",10,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0171691819736883,NA
"670",11,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.016884971616528,NA
"671",12,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0166007612593678,NA
"672",13,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0163165509022076,NA
"673",14,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0160323405450474,NA
"674",15,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0157481301878872,NA
"675",16,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.015463919830727,NA
"676",17,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0151797094735667,NA
"677",18,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0148954991164065,NA
"678",19,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0146112887592463,NA
"679",20,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0143270784020861,NA
"680",21,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0140428680449259,NA
"681",22,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0137586576877657,NA
"682",23,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0134744473306054,NA
"683",24,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0131902369734452,NA
"684",25,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.012906026616285,NA
"685",26,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0126218162591248,NA
"686",27,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0123376059019646,NA
"687",28,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0120533955448044,NA
"688",29,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0117691851876441,NA
"689",30,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0114849748304839,NA
"690",31,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0112007644733237,NA
"691",32,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0109165541161635,NA
"692",33,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0106323437590033,NA
"693",34,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0103481334018431,NA
"694",35,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0100639230446829,NA
"695",36,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00977971268752264,NA
"696",37,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00949550233036242,NA
"697",38,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0092112919732022,NA
"698",39,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00892708161604199,NA
"699",40,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00864287125888177,NA
"700",41,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00835866090172155,NA
"701",42,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00807445054456134,NA
"702",43,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00779024018740112,NA
"703",44,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0075060298302409,NA
"704",45,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00722181947308069,NA
"705",46,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00693760911592047,NA
"706",47,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00665339875876025,NA
"707",48,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00636918840160004,NA
"708",49,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00608497804443982,NA
"709",50,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.0058007676872796,NA
"710",51,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00551655733011939,NA
"711",52,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00523234697295917,NA
"712",53,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00494813661579896,NA
"713",54,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Griffith's Model","Force of Infection (λ)",0.00466392625863874,NA
