age,period,Mean,SD,LB,UB,race,type
39,1,0.542564822824903,0.0302435558361906,0.482804127622578,0.600333154664114,Other,Prevalence
40,1,0.546137363582232,0.0309526577091329,0.48515707228417,0.605189115669018,Other,Prevalence
41,1,0.549519120789948,0.0317163995863904,0.486832401924345,0.609976598297746,Other,Prevalence
42,1,0.5527211911716,0.0325248091399603,0.487999575304528,0.614088459265128,Other,Prevalence
43,1,0.555753969777659,0.033368833341391,0.489334696905377,0.618268514768891,Other,Prevalence
44,1,0.558627198155294,0.0342403698024516,0.490405958935707,0.622377226872926,Other,Prevalence
45,1,0.561350008930175,0.0351322505160633,0.491670706763743,0.626614401301887,Other,Prevalence
46,1,0.563930967090278,0.0360381945026406,0.492406479940238,0.631908191771717,Other,Prevalence
47,1,0.566378108236258,0.0369527422320131,0.493470466310599,0.6356343111915,Other,Prevalence
48,1,0.568698974039918,0.0378711812283842,0.494198183491493,0.639514562408389,Other,Prevalence
49,1,0.57090064513144,0.0387894693410576,0.495119533628683,0.643150232495458,Other,Prevalence
50,1,0.572989771617188,0.0397041598795972,0.495773226882499,0.647050249253824,Other,Prevalence
51,1,0.574972601412714,0.0406123311292817,0.49611537421205,0.651360988111997,Other,Prevalence
52,1,0.576855006560056,0.0415115215813948,0.496261351669778,0.655325687370659,Other,Prevalence
53,1,0.578642507684258,0.0423996714202134,0.496547926916433,0.659470237005423,Other,Prevalence
54,1,0.580340296731194,0.0432750703017202,0.497129837560228,0.662583925243345,Other,Prevalence
55,1,0.581953258117045,0.0441363111540067,0.497341356609633,0.666892332250523,Other,Prevalence
56,1,0.583485988409127,0.0449822495617014,0.497683777353008,0.670912249859011,Other,Prevalence
57,1,0.584942814648031,0.0458119682195004,0.498012270609573,0.674134014387187,Other,Prevalence
58,1,0.586327811412169,0.0466247459198055,0.498329276720804,0.67771348311331,Other,Prevalence
59,1,0.587644816717711,0.0474200305538251,0.498769328956896,0.680548837224667,Other,Prevalence
60,1,0.588897446839496,0.0481974156391027,0.499049292596881,0.684011067718633,Other,Prevalence
61,1,0.590089110131736,0.0489566199294557,0.49936793389977,0.686981662444192,Other,Prevalence
62,1,0.591223019921137,0.0496974697095612,0.499563841082748,0.69046045414556,Other,Prevalence
63,1,0.592302206539391,0.0504198834221891,0.499710594299466,0.693747328437703,Other,Prevalence
64,1,0.593329528556788,0.0511238583192544,0.499829492588476,0.696597158936876,Other,Prevalence
65,1,0.594307683273971,0.0518094588673829,0.499879905898732,0.700770435608775,Other,Prevalence
66,1,0.595239216524442,0.0524768066741317,0.49995599551421,0.702365948506518,Other,Prevalence
67,1,0.596126531836456,0.0531260717323688,0.500088655428825,0.705496725732466,Other,Prevalence
68,1,0.596971898999244,0.0537574648077876,0.50020020021705,0.709104724862889,Other,Prevalence
69,1,0.597777462075131,0.054371230818426,0.500274034795141,0.71165834904095,Other,Prevalence
70,1,0.598545246895994,0.0549676430757507,0.500305409801333,0.713757451390639,Other,Prevalence
71,1,0.599277168079662,0.0555469982747085,0.500315477175836,0.715827070890143,Other,Prevalence
72,1,0.599975035599214,0.0561096121355132,0.500324508823204,0.718707013380858,Other,Prevalence
73,1,0.600640560935717,0.0566558156131423,0.500332534747582,0.721036923470994,Other,Prevalence
74,1,0.601275362842701,0.0571859516018647,0.500396773321405,0.723014865431715,Other,Prevalence
75,1,0.601880972748625,0.0577003720718653,0.500470808372252,0.72506195077345,Other,Prevalence
76,1,0.602458839821685,0.0581994355834083,0.500538713247728,0.727974278131068,Other,Prevalence
77,1,0.603010335719545,0.0586835051311811,0.500600995708394,0.729816445195425,Other,Prevalence
78,1,0.603536759044987,0.0591529462776549,0.500658121435694,0.73157286280169,Other,Prevalence
79,1,0.604039339526961,0.0596081255396344,0.500710517521757,0.733266600337622,Other,Prevalence
80,1,0.604519241945138,0.0600494089967741,0.500739739995715,0.735461172816141,Other,Prevalence
81,1,0.604977569814803,0.0604771610948095,0.500743045306686,0.737333053935044,Other,Prevalence
82,1,0.605415368847735,0.0608917436196902,0.500745965907858,0.738903357601333,Other,Prevalence
83,1,0.605833630203639,0.0612935148217799,0.500748546577842,0.740760690688264,Other,Prevalence
84,1,0.606233293545672,0.0616828286718639,0.500750826883001,0.742032956155697,Other,Prevalence
85,1,0.606615249912689,0.0620600342329535,0.500752841784178,0.743592029868256,Other,Prevalence
86,1,0.606980344419948,0.0624254751338235,0.500754622172805,0.745325836658802,Other,Prevalence
87,1,0.607329378799221,0.0627794891319175,0.500756195344597,0.747001638844644,Other,Prevalence
88,1,0.607663113788512,0.0631224077547407,0.500757585418104,0.748600188308995,Other,Prevalence
89,1,0.607982271380892,0.0634545560101538,0.500758813704542,0.750148425528369,Other,Prevalence
90,1,0.608287536941316,0.0637762521571149,0.500759899034574,0.751238155979548,Other,Prevalence
91,1,0.608579561199699,0.0640878075294123,0.500760858047046,0.752669506801914,Other,Prevalence
1,2,0,0,0,0,Other,Prevalence
2,2,0.0147055055950548,0.00157025185959327,0.0120032761042742,0.0179687940638567,Other,Prevalence
3,2,0.0291579191571362,0.0030725497223225,0.0238602349591197,0.0355210175246551,Other,Prevalence
4,2,0.0433617522910251,0.0045093514488876,0.0355623912249022,0.0526659980009139,Other,Prevalence
5,2,0.0573214328798208,0.00588304700922949,0.0471012199023426,0.069455084988091,Other,Prevalence
6,2,0.0710413067122532,0.0071959605667733,0.0585092243749451,0.0858420799189586,Other,Prevalence
7,2,0.0845256390766194,0.00845035248872923,0.0697743507261377,0.101866311439463,Other,Prevalence
8,2,0.0977786163220726,0.00964842128420756,0.0808877177399593,0.117669179014604,Other,Prevalence
9,2,0.110804347387975,0.0107923054717919,0.0917982630237302,0.133073849838414,Other,Prevalence
10,2,0.123606865302007,0.0118840853781083,0.102631095829564,0.148112436256669,Other,Prevalence
11,2,0.13619012864772,0.0129257848688273,0.113312602992622,0.162883865062266,Other,Prevalence
12,2,0.148558023002177,0.013919373013442,0.123831562317707,0.177337573592338,Other,Prevalence
13,2,0.160714362344357,0.0148667656850771,0.13422652051937,0.191288559641741,Other,Prevalence
14,2,0.172662890434923,0.0157698270965055,0.144528759938823,0.205012608211732,Other,Prevalence
15,2,0.184407282167995,0.0166303712734776,0.15468220152889,0.218434892132774,Other,Prevalence
16,2,0.195951144895527,0.0174501634664019,0.164726433841825,0.231680860853456,Other,Prevalence
17,2,0.207298019724864,0.0182309215013678,0.174408950857705,0.244597669765499,Other,Prevalence
18,2,0.218451382790075,0.0189743170714519,0.184101027266098,0.257218986644511,Other,Prevalence
19,2,0.229414646497607,0.0196819769692195,0.193662635113183,0.269825297294248,Other,Prevalence
20,2,0.240191160746823,0.0203554842613109,0.203095457623124,0.281974025191891,Other,Prevalence
21,2,0.250784214125953,0.0209963794059932,0.212415628706311,0.293975982854068,Other,Prevalence
22,2,0.261197035083982,0.0216061613145599,0.221605749218297,0.305729412026605,Other,Prevalence
23,2,0.271432793079001,0.0221862883574805,0.230680695911901,0.317173617654591,Other,Prevalence
24,2,0.281494599703498,0.0227381793162335,0.239634716876837,0.328438351505085,Other,Prevalence
25,2,0.291385509787109,0.0232632142817988,0.248461162521242,0.339538368307285,Other,Prevalence
26,2,0.301108522477277,0.023762735500852,0.257183520213235,0.350349013948754,Other,Prevalence
27,2,0.310666582298315,0.0242380481707746,0.26578100608807,0.360937662132376,Other,Prevalence
28,2,0.320062580189309,0.024690421184688,0.274263541123995,0.370956439492774,Other,Prevalence
29,2,0.329299354521313,0.0251210878278256,0.282453649439443,0.380674797208418,Other,Prevalence
30,2,0.338379692094289,0.025531246426677,0.290651307583908,0.390652419204452,Other,Prevalence
31,2,0.347306329114193,0.0259220609524754,0.298494203536713,0.400421627958461,Other,Prevalence
32,2,0.356081952150638,0.0262946615807433,0.306517184977874,0.410017834896654,Other,Prevalence
33,2,0.364709199075554,0.0266501452087748,0.314559174029642,0.41914216601134,Other,Prevalence
34,2,0.373190659983213,0.0269895759330974,0.322503926297109,0.428510775355489,Other,Prevalence
35,2,0.381528878092045,0.0273139854891342,0.330211904706223,0.437048865160567,Other,Prevalence
36,2,0.389726350628593,0.0276243736554672,0.337727253587158,0.44574403944435,Other,Prevalence
37,2,0.397785529694008,0.0279217086252852,0.345060380582494,0.454359446767774,Other,Prevalence
38,2,0.405708823113429,0.0282069273477836,0.352281052831804,0.462668251983844,Other,Prevalence
39,2,0.413498595268613,0.0284809358424555,0.359628434565189,0.470958443390888,Other,Prevalence
40,2,0.421157167914161,0.0287446094893896,0.366595534415836,0.478992043261373,Other,Prevalence
41,2,0.428686820977688,0.0289987932988393,0.3738655735806,0.486967169516989,Other,Prevalence
42,2,0.436089793344253,0.0292443021634742,0.380970547650937,0.494907017700029,Other,Prevalence
43,2,0.4433682836254,0.0294819210968403,0.38780597207348,0.502534258985603,Other,Prevalence
44,2,0.4505244509131,0.0297124054616534,0.394786077049605,0.509994106648657,Other,Prevalence
45,2,0.457560415518933,0.0299364811916168,0.40143818981545,0.517358018732532,Other,Prevalence
46,2,0.464478259698797,0.0301548450104878,0.408144089859013,0.52447118787098,Other,Prevalence
47,2,0.471280028363448,0.0303681646521217,0.414512697131601,0.531971210207756,Other,Prevalence
48,2,0.477967729775166,0.0305770790851811,0.420902853715109,0.538882224659129,Other,Prevalence
49,2,0.484543336230824,0.0307821987461231,0.426972322984507,0.546038785336715,Other,Prevalence
50,2,0.491008784731646,0.0309841057839592,0.432981818235669,0.552783357374824,Other,Prevalence
51,2,0.49736597763993,0.0311833543201237,0.439076942041053,0.559731505188322,Other,Prevalence
52,2,0.50361678332299,0.031380470726585,0.445121221160255,0.565907193383525,Other,Prevalence
53,2,0.509763036784594,0.031575953925095,0.450832224127293,0.572443518144651,Other,Prevalence
54,2,0.515806540284141,0.0317702757101948,0.456160719180499,0.578880024040218,Other,Prevalence
55,2,0.521749063943835,0.0319638810982814,0.461448138478844,0.585072169973364,Other,Prevalence
56,2,0.527592346344102,0.0321571887046982,0.467008812024071,0.59078115912665,Other,Prevalence
57,2,0.533338095107472,0.0323505911504426,0.472719455145236,0.596810033118791,Other,Prevalence
58,2,0.538987987471193,0.0325444554996969,0.477928799438144,0.602897458835744,Other,Prevalence
59,2,0.544543670848772,0.0327391237289818,0.483325028000858,0.608683406169735,Other,Prevalence
60,2,0.550006763380688,0.0329349132283215,0.488351263518259,0.614316449801295,Other,Prevalence
61,2,0.555378854474491,0.0331321173343965,0.492804967515666,0.619831783102557,Other,Prevalence
62,2,0.560661505334503,0.033331005895248,0.497415656632164,0.625314483868583,Other,Prevalence
63,2,0.565856249481326,0.0335318258657035,0.502181547754437,0.63058851441283,Other,Prevalence
64,2,0.570964593261367,0.0337348019323114,0.506360945019847,0.635971929190359,Other,Prevalence
65,2,0.575988016346587,0.0339401371662154,0.511193505516221,0.641153605582444,Other,Prevalence
66,2,0.580927972224658,0.0341480137020728,0.514976599678555,0.646361132668095,Other,Prevalence
67,2,0.585785888679727,0.0343585934408261,0.519079693141305,0.651502063389688,Other,Prevalence
68,2,0.590563168263988,0.0345720187738778,0.522917657611553,0.656392346625882,Other,Prevalence
69,2,0.595261188760218,0.0347884133260022,0.527035735745579,0.661035537832061,Other,Prevalence
70,2,0.599881303635489,0.0350078827141514,0.530304208057054,0.666146580225015,Other,Prevalence
71,2,0.604424842486214,0.0352305153191795,0.534069707802144,0.671013180422463,Other,Prevalence
72,2,0.608893111474703,0.0354563830674188,0.537274939258097,0.675641919211057,Other,Prevalence
73,2,0.613287393757406,0.0356855422189933,0.540755169673268,0.680496018597522,Other,Prevalence
74,2,0.617608949905,0.0359180341597516,0.54472709195382,0.685273321221473,Other,Prevalence
75,2,0.621859018314488,0.0361538861937281,0.5483812563509,0.689736231822044,Other,Prevalence
76,2,0.626038815613467,0.0363931123331138,0.551527231098748,0.693683446473158,Other,Prevalence
77,2,0.630149537056722,0.0366357140828178,0.554959763357607,0.698256914585273,Other,Prevalence
78,2,0.6341923569153,0.036881681216828,0.558821660590158,0.702578244690348,Other,Prevalence
79,2,0.638168428858205,0.0371309925437399,0.562092888156722,0.706881096780812,Other,Prevalence
80,2,0.642078886326874,0.0373836166589917,0.565399138363963,0.711371298487662,Other,Prevalence
81,2,0.645924842902563,0.0376395126815436,0.568467928907687,0.715782119919659,Other,Prevalence
82,2,0.649707392666796,0.0378986309729405,0.571653778694603,0.720136423745886,Other,Prevalence
83,2,0.653427610555003,0.0381609138369144,0.57449251020113,0.724420314383544,Other,Prevalence
84,2,0.657086552703488,0.0384262961979022,0.577470032639941,0.728632009656148,Other,Prevalence
85,2,0.660685256789857,0.0386947062570767,0.580368572673767,0.732621245043733,Other,Prevalence
86,2,0.664224742367039,0.0389660661247062,0.582810600883505,0.736664069479734,Other,Prevalence
87,2,0.66770601119101,0.0392402924278807,0.585860836677461,0.74031599051089,Other,Prevalence
88,2,0.671130047542374,0.0395172968928413,0.588757457749273,0.744318862352985,Other,Prevalence
89,2,0.674497818541884,0.0397969869013607,0.591087525729042,0.747997938340723,Other,Prevalence
90,2,0.677810274460057,0.0400792660208037,0.593456042449996,0.751643899375452,Other,Prevalence
91,2,0.681068349020976,0.0403640345076781,0.595433985974345,0.755220875567247,Other,Prevalence
